"Numero";"Nimi";"Pullokoko";"Hinta";"Litrahinta";"Tyyppi";"Luonnehdinta";"Pakkaustyyppi";"ProsAlkohol";"EurPerLAlkohol"
"474728";"Camden Park Shiraz Petit Verdot Cabernet Sauvignon 2020 kartonkitölkki";"1.0";"10.99";"10.99";"punaviinit";"Täyteläinen, keskitanniininen, karhunvatukkainen, kirsikkahilloinen, luumuinen, kevyen lakritsinen, hennon mokkainen";"kartonkitölkki";"14.0";"78.5"
"481177";"D''Arenberg The Bonsai Vine 2017";"0.75";"22.72";"30.16";"punaviinit";"Täyteläinen, tanniininen, mustaherukkainen, boysenmarjainen, timjaminen, kevyen suklainen, tamminen";"pullo";"14.5";"208.92"
"470467";"D''Arenberg The Love Grass Shiraz 2018";"0.75";"15.98";"21.17";"punaviinit";"Täyteläinen, tanniininen, tumman kirsikkainen, mustaherukkainen, karhunvatukkainen, kypsän karpaloinen, mausteinen, tamminen";"pullo";"14.5";"146.94"
"920157";"First Drop Full Fat Red 2015";"0.75";"16.99";"22.65";"punaviinit";"Täyteläinen, keskitanniininen, tumman kirsikkainen, luumuinen, mausteinen";"pullo";"14.5";"156.23"
"405727";"Gemtree Cinnabar Organic Grenache 2018";"0.75";"11.49";"15.19";"punaviinit";"Keskitäyteläinen, keskitanniininen, kypsän vadelmainen, boysenmarjahilloinen, hennon luumuinen, kevyen kukkainen, mausteinen";"pullo";"14.0";"109.43"
"919657";"Grand Barossa Cabernet Sauvignon 2011";"0.75";"19.99";"26.65";"punaviinit";"Täyteläinen, tanniininen, mausteinen, mustaherukkainen, vaniljainen";"pullo";"14.5";"183.82"
"402197";"Grange  2010";"0.75";"628.10";"837.47";"punaviinit";"Erittäin täyteläinen, erittäin tanniininen, boysenmarjainen, mustaherukkainen, mustikkainen, tummasuklainen, mausteinen, tamminen, runsas, lämmin, roteva, pitkä";"pullo";"14.5";"5775.63"
"922154";"Gulfstream Cabernet Sauvignon Shiraz 2018";"0.75";"19.99";"26.65";"punaviinit";"Täyteläinen, tanniininen, aromikas, mustikkainen, mustaherukkainen";"pullo";"14.5";"183.82"
"488837";"Hand Crafted by Geoff Hardy Shiraz 2018";"0.75";"16.25";"21.53";"punaviinit";"Täyteläinen, keskitanniininen, karhunvatukkainen, tumman kirsikkainen, kevyen neilikkainen, mausteinen, maitosuklainen";"pullo";"14.5";"149.43"
"910137";"Hardys Brave New World Shiraz Black Edition 2018";"0.75";"14.98";"19.84";"punaviinit";"Erittäin täyteläinen, tanniininen, mustikkahilloinen, luumuinen, mustaherukkainen, salmiakkinen, mokkainen, kevyen suklainen";"pullo";"14.5";"137.75"
"925641";"Hardys Brave New World Shiraz-Sangiovese 2017";"0.75";"18.29";"24.39";"punaviinit";"Täyteläinen, keskitanniininen, karhunvatukkainen, suklainen, tumman kirsikkainen";"pullo";"14.5";"168.18"
"943592";"Henschke Giles Pinot Noir 2016";"0.75";"49.43";"65.91";"punaviinit";"Keskitäyteläinen, keskitanniininen, boysenmarjainen, karpaloinen, tumman kirsikkainen";"pullo";"13.5";"488.2"
"439977";"Henschke Hill of Grace 2007";"0.75";"674.99";"899.99";"punaviinit";"Täyteläinen, tanniininen, mustaherukkainen, kypsän kirsikkainen, kevyen tryffelinen, hennon kukkainen, tamminen, elegantti, pitkä";"pullo";"13.0";"6922.97"
"448047";"Hewitson Baby Bush Mourvèdre 2016";"0.75";"15.99";"21.19";"punaviinit";"Täyteläinen, tanniininen, tumman kirsikkainen, karhunvatukkainen, luumuinen, kevyen toffeinen, tamminen";"pullo";"14.0";"152.29"
"476347";"Hewitson Le Secateur 2018";"0.75";"17.99";"23.85";"punaviinit";"Täyteläinen, keskitanniininen, kirsikkahilloinen, mustikkainen, vadelmainen, kevyen vaniljainen, hennon pihkainen";"pullo";"14.5";"165.43"
"469367";"Hewitson Miss Harry 2017";"0.75";"15.98";"21.17";"punaviinit";"Keskitäyteläinen, keskitanniininen, tumman kirsikkainen, karpalohilloinen, metsämarjainen, yrttinen, kevyen tamminen";"pullo";"14.0";"152.19"
"494507";"Hewitson Ned & Henry''s Shiraz 2015";"0.75";"20.90";"27.73";"punaviinit";"Täyteläinen, tanniininen, karhunvatukkainen, kirsikkainen, kevyen oliivinen, vaniljainen, yrttinen";"pullo";"14.0";"199.05"
"487837";"Hugh Hamilton The Villain Cabernet Sauvignon 2018";"0.75";"20.54";"27.25";"punaviinit";"Täyteläinen, tanniininen, mustaherukkainen, tumman kirsikkainen, kevyen suklainen, eukalyptuksinen, hennon kanelinen, tamminen";"pullo";"14.5";"188.87"
"495437";"Jam Shed Shiraz 2019";"0.75";"9.98";"13.17";"punaviinit";"Täyteläinen, keskitanniininen, karhunvatukkainen, mustikkainen, mansikkahilloinen, kypsän kirsikkainen";"pullo";"13.5";"98.57"
"447157";"Jim Barry The Lodge Hill Shiraz 2015";"0.75";"17.98";"23.84";"punaviinit";"Täyteläinen, keskitanniininen, karhunvatukkainen, hapankirsikkainen, eukalyptuksinen, kevyen rosmariininen";"pullo";"14.0";"171.24"
"418747";"Kaesler Avignon 2017";"0.75";"24.70";"32.8";"punaviinit";"Täyteläinen, keskitanniininen, tumman kirsikkainen, karhunvatukkainen, luumuinen, kaakaoinen, kevyen eukalyptuksinen";"pullo";"15.0";"219.56"
"496367";"Kalleske Greenock Shiraz 2018";"0.75";"29.99";"39.85";"punaviinit";"Erittäin täyteläinen, tanniininen, tumman kirsikkainen, luumuinen, vadelmainen, suklainen, kevyen vaniljainen, tamminen, pitkä";"pullo";"14.5";"275.77"
"473317";"Kalleske Zeitgeist Shiraz 2020";"0.75";"23.00";"30.53";"punaviinit";"Täyteläinen, keskitanniininen, mustikkainen, boysenmarjainen, kirsikkainen, kevyen metsämansikkainen, hennon mokkainen";"pullo";"14.5";"211.49"
"459627";"Kilikanoon Attunga 1865 Clare Valley Shiraz 2009";"0.75";"201.20";"268.27";"punaviinit";"Erittäin täyteläinen, tanniininen, herukkainen, boysenmarjainen, maustepippurinen, minttuinen, tamminen, runsas, lämmin, pitkä";"pullo";"14.5";"1850.11"
"928286";"Kings of Prohibition Shiraz";"0.75";"15.69";"20.92";"punaviinit";"Täyteläinen, keskitanniininen, boysenmarjainen, mustaherukkahilloinen, kevyen suklainen, hennon mustapippurinen";"pullo";"14.0";"149.43"
"919572";"Lindeman''s Cawarra Shiraz Cabernet 2019";"0.187";"3.48";"18.07";"punaviinit";"Keskitäyteläinen, keskitanniininen, kirsikkainen, karhunvatukkainen, kevyen vaniljainen, mausteinen";"pullo";"13.5";"137.85"
"425657";"McGuigan Bin 3000 Merlot 2017";"0.75";"9.48";"12.51";"punaviinit";"Täyteläinen, keskitanniininen, vadelmainen, luumuinen, mustaherukkainen, hennon havuinen, mausteinen";"pullo";"13.0";"97.23"
"904867";"McGuigan Founder''s Shiraz 2014";"0.75";"16.98";"22.64";"punaviinit";"Täyteläinen, keskitanniininen, kirsikkainen, mausteinen, pippurinen";"pullo";"14.0";"161.71"
"902117";"Most Wanted Shiraz 2019";"0.75";"11.98";"15.84";"punaviinit";"Täyteläinen, keskitanniininen, kirsikkainen, mansikkainen, karhunvatukkainen, kevyen kaakaoinen";"pullo";"13.0";"122.87"
"949147";"Nepenthe Altitude Shiraz 2017";"0.75";"18.98";"25.31";"punaviinit";"Täyteläinen, keskitanniininen, vaniljainen, mausteinen, eukalyptuksinen";"pullo";"14.5";"174.53"
"426457";"Patritti Merlot 2017";"0.75";"17.50";"23.2";"punaviinit";"Erittäin täyteläinen, tanniininen, luumuinen, tumman kirsikkainen, mustaherukkahilloinen, kevyen eukalyptuksinen, hennon mustapippurinen";"pullo";"14.0";"166.67"
"930141";"Paxton Now Organic Shiraz 2018";"0.75";"18.50";"24.53";"punaviinit";"Täyteläinen, keskitanniininen, karhunvatukkainen, luumuinen, boysenmarjainen, lakritsinen, mustapippurinen";"pullo";"14.0";"176.19"
"483387";"Penfolds Bin 128 Coonawarra Shiraz 2017";"0.75";"49.50";"66.0";"punaviinit";"Erittäin täyteläinen, tanniininen, mustaherukkainen, tumman kirsikkainen, mustikkainen, eukalyptuksinen, mustapippurinen, tamminen, runsas, lämmin, pitkä";"pullo";"14.5";"455.17"
"430577";"Penfolds Bin 128 Coonawarra Shiraz 2018";"0.75";"49.50";"66.0";"punaviinit";"Täyteläinen, tanniininen, karhunvatukkainen, mustaherukkainen, mustikkainen, eukalyptuksinen, minttuinen, mausteinen, tamminen, roteva";"pullo";"14.5";"455.17"
"440307";"Penfolds Bin 150 Marananga Shiraz 2013";"0.75";"74.85";"99.8";"punaviinit";"Erittäin täyteläinen, erittäin tanniininen, karhunvatukkahilloinen, tumman luumuinen, mustaherukkainen, yrttinen, pippurinen, tamminen, roteva, runsas, pitkä";"pullo";"14.0";"712.86"
"454747";"Penfolds Bin 389 Cabernet Shiraz 2018";"0.75";"79.90";"106.4";"punaviinit";"Täyteläinen, tanniininen, tumman kirsikkainen, mustaherukkainen, karhunvatukkainen, suklainen, mausteinen, tamminen, runsas, pitkä";"pullo";"14.5";"734.71"
"915723";"Penfolds Bin 407 Cabernet Sauvignon 2018";"0.75";"79.90";"106.53";"punaviinit";"Täyteläinen, tanniininen, mustaherukkainen, luumuinen, tamminen";"pullo";"14.5";"734.71"
"436227";"Penfolds Grange 2011";"0.75";"629.60";"839.47";"punaviinit";"Erittäin täyteläinen, tanniininen, mustaherukkainen, tumman kirsikkainen, karhunvatukkainen, suklainen, mustapippurinen, tamminen, moniulotteinen, pitkä";"pullo";"14.5";"5789.43"
"427847";"Penfolds Grange 2014";"0.75";"719.90";"959.87";"punaviinit";"Erittäin täyteläinen, tanniininen, mustaherukkainen, tumman luumuinen, kypsän kirsikkainen, mustikkainen, kevyen suklainen, mausteinen, tamminen, moniulotteinen, pitkä";"pullo";"14.5";"6619.77"
"934522";"Penfolds Grange 2016";"0.75";"719.90";"959.87";"punaviinit";"Erittäin täyteläinen, tanniininen, luumuinen, mustaherukkainen, mausteinen";"pullo";"14.5";"6619.77"
"455607";"Penfolds Kalimna Bin 28 Shiraz 2018";"0.75";"39.98";"53.17";"punaviinit";"Erittäin täyteläinen, tanniininen, karhunvatukkainen, kypsän mustaherukkainen, mokkainen, hennon lakritsinen, kevyen pippurinen, runsas";"pullo";"14.5";"367.63"
"463864";"Penfolds Koonunga Hill Shiraz Cabernet 2018";"0.375";"9.10";"24.0";"punaviinit";"Täyteläinen, tanniininen, karhunvatukkahilloinen, tumman luumuinen, mausteinen, kevyen tamminen, eukalyptuksinen";"pullo";"14.5";"167.36"
"006386";"Penfolds Koonunga Hill Shiraz Cabernet 2019";"0.75";"15.98";"21.17";"punaviinit";"Täyteläinen, tanniininen, karhunvatukkahilloinen, tumman kirsikkainen, mausteinen, kevyen tamminen, eukalyptuksinen";"pullo";"14.5";"146.94"
"430267";"Penfolds Magill Estate Shiraz 2018";"0.75";"174.91";"233.21";"punaviinit";"Erittäin täyteläinen, tanniininen, tumman kirsikkainen, boysenmarjahilloinen, mustaherukkainen, pippurinen, mausteinen, tamminen, ryhdikäs, pitkä";"pullo";"14.5";"1608.37"
"916678";"Penfolds Max''s Shiraz 2018";"0.75";"29.48";"39.31";"punaviinit";"Täyteläinen, tanniininen, tumman kirsikkainen, vaniljainen, mausteinen";"pullo";"14.5";"271.08"
"954331";"Penfolds RWT Bin 798 2018";"0.75";"169.98";"226.64";"punaviinit";"Erittäin täyteläinen, tanniininen, mustikkainen, mustaherukkainen, aromikas";"pullo";"14.5";"1563.03"
"404417";"Penfolds St. Henri Shiraz 2017";"0.75";"124.59";"166.12";"punaviinit";"Erittäin täyteläinen, tanniininen, boysenmarjahilloinen, mustaherukkainen, kirsikkainen, suklainen, pippurinen, tamminen, lämmin, pitkä";"pullo";"14.5";"1145.66"
"929838";"Penley Estate Atlas Shiraz 2017";"0.75";"15.50";"20.53";"punaviinit";"Täyteläinen, tanniininen, mausteinen, mustaherukkainen, eukalyptuksinen";"pullo";"14.5";"142.53"
"927476";"Penley Estate Phoenix Cabernet Sauvignon 2018";"0.75";"15.50";"20.53";"punaviinit";"Täyteläinen, tanniininen, mausteinen, mustaherukkainen, eukalyptuksinen";"pullo";"14.0";"147.62"
"915237";"Peter Lehmann Layers Red 2016";"0.75";"14.98";"19.84";"punaviinit";"Täyteläinen, keskitanniininen, luumuinen, karpaloinen, mustaherukkainen, hennon salmiakkinen, paahteinen";"pullo";"14.5";"137.75"
"442837";"Peter Lehmann Portrait Shiraz 2018";"0.75";"14.98";"19.84";"punaviinit";"Täyteläinen, keskitanniininen, karhunvatukkainen, kypsän karpaloinen, mustaherukkainen, tummasuklainen, mausteinen, kevyen tamminen, lämmin";"pullo";"14.5";"137.75"
"406787";"Peter Lehmann The Barossan Shiraz 2018";"0.75";"24.99";"33.19";"punaviinit";"Täyteläinen, tanniininen, tumman kirsikkainen, boysenmarjainen, kypsän karpaloinen, korvapuustinen, tamminen, lakritsinen, vaniljainen";"pullo";"14.5";"229.79"
"410948";"Pirkko Shiraz 2019 kartonkitölkki";"1.0";"9.99";"9.99";"punaviinit";"Täyteläinen, keskitanniininen, herukkainen, luumuinen, karhunvatukkainen, mausteinen";"kartonkitölkki";"14.5";"68.9"
"916501";"Pop Up Season No Name kartonkitölkki";"1.0";"9.28";"9.28";"punaviinit";"Keskitäyteläinen, keskitanniininen, karpaloinen, tumman kirsikkainen, luumuinen";"kartonkitölkki";"13.5";"68.74"
"407057";"Richard Hamilton Centurion Shiraz 2018";"0.75";"45.00";"60.0";"punaviinit";"Erittäin täyteläinen, tanniininen, mustikkainen, karhunvatukkainen, villivadelmainen, kevyen suklainen, mausteinen, vaniljainen, tamminen";"pullo";"14.5";"413.79"
"497107";"Richard Hamilton Colton''s GSM 2015";"0.75";"14.69";"19.45";"punaviinit";"Täyteläinen, tanniininen, mustaherukkainen, boysenmarjainen, kevyen suklainen, mausteinen, tamminen, roteva";"pullo";"14.5";"135.08"
"420524";"Sandpiper Barossa Shiraz 2018";"0.375";"8.58";"22.61";"punaviinit";"Täyteläinen, tanniininen, karhunvatukkainen, tumman kirsikkainen, mustaherukkainen, mustapippurinen, tamminen";"pullo";"14.5";"157.79"
"443987";"Sixty Clicks Cabernet Sauvignon 2015";"0.75";"9.98";"13.17";"punaviinit";"Täyteläinen, tanniininen, mustaherukkainen, luumuinen, puolukkainen, kevyen tummasuklainen, eukalyptuksinen, hennon rosmariininen";"pullo";"13.5";"98.57"
"427657";"Spinnaker Shiraz 2018";"0.75";"9.98";"13.17";"punaviinit";"Täyteläinen, keskitanniininen, tumman kirsikkainen, herukkahilloinen, eukalyptuksinen, kevyen lakritsinen";"pullo";"13.5";"98.57"
"938297";"Tempus Two Shiraz 2017";"0.75";"13.99";"18.65";"punaviinit";"Täyteläinen, keskitanniininen, marjainen, mausteinen, luumuinen";"pullo";"13.0";"143.49"
"946188";"The Candidate Winemakers Blend 2015";"0.75";"13.99";"18.65";"punaviinit";"Täyteläinen, keskitanniininen, aromikas, mausteinen, marjainen";"pullo";"14.0";"133.24"
"935497";"The Hedonist Shiraz 2018";"0.75";"24.99";"33.32";"punaviinit";"Täyteläinen, keskitanniininen, mausteinen, tumman kirsikkainen, pippurinen";"pullo";"14.0";"238.0"
"499057";"The Original M8 2019";"0.75";"8.49";"11.19";"punaviinit";"Täyteläinen, keskitanniininen, karhunvatukkahilloinen, kirsikkainen, mansikkainen, hennon paahteinen, kevyen mausteinen";"pullo";"14.0";"80.86"
"427147";"Torbreck Hillside Vineyard Grenache 2017";"0.75";"65.20";"86.93";"punaviinit";"Keskitäyteläinen, tanniininen, mesimarjainen, mansikkainen, kevyen kukkainen, hennon lakritsinen, mausteinen, lämmin, pitkä";"pullo";"15.0";"579.56"
"415087";"Torbreck Les Amis 2017";"0.75";"140.21";"186.95";"punaviinit";"Täyteläinen, tanniininen, kirsikkainen, karpaloinen, mesimarjainen, karhunvatukkainen, mustapippurinen, kevyen lakritsinen, yrttinen, tamminen, runsas, lämmin, pitkä";"pullo";"15.0";"1246.31"
"951924";"Torbreck Old Vines GSM 2014";"0.75";"19.99";"26.65";"punaviinit";"Täyteläinen, keskitanniininen, boysenmarjainen, luumuinen, mausteinen";"pullo";"15.0";"177.69"
"426237";"Torbreck Runrig 2017";"0.75";"189.00";"252.0";"punaviinit";"Täyteläinen, tanniininen, boysenmarjahilloinen, viikunainen, luumuinen, kahvinen, pippurinen";"pullo";"15.0";"1680.0"
"437887";"Torbreck The Laird 2015";"0.75";"499.99";"666.65";"punaviinit";"Erittäin täyteläinen, erittäin tanniininen, boysenmarjainen, tumman kirsikkainen, mustaherukkainen, tummasuklainen, joulumausteinen, kevyen hikkoripuun savuinen, tamminen, moniulotteinen, lämmin, pitkä";"pullo";"15.0";"4444.36"
"928722";"Torbreck The Steading 2015";"0.75";"39.98";"53.31";"punaviinit";"Erittäin täyteläinen, tanniininen, tumman kirsikkainen, mausteinen, luumuinen";"pullo";"15.0";"355.38"
"922691";"Torbreck Woodcutter''s Shiraz 2017";"0.75";"29.90";"39.87";"punaviinit";"Erittäin täyteläinen, tanniininen, boysenmarjainen, tumman kirsikkainen, vaniljainen";"pullo";"15.0";"265.78"
"404817";"Wakefield Cabernet Sauvignon 2017";"0.75";"13.99";"18.52";"punaviinit";"Keskitäyteläinen, keskitanniininen, mustaherukkainen, karhunvatukkainen, karpaloinen, kevyen mokkainen";"pullo";"14.0";"133.24"
"906058";"Wakefield Jaraman Shiraz";"0.75";"19.99";"26.65";"punaviinit";"Täyteläinen, tanniininen, kirsikkainen, luumuinen, suklainen";"pullo";"15.0";"177.69"
"402167";"Wakefield Merlot 2019";"0.75";"13.99";"18.52";"punaviinit";"Täyteläinen, keskitanniininen, mustaherukkahilloinen, luumuinen, kevyen boysenmarjainen, hennon minttuinen, tasapainoinen";"pullo";"14.0";"133.24"
"955897";"Wakefield Shiraz 2018";"0.75";"13.99";"18.52";"punaviinit";"Täyteläinen, tanniininen, tumman kirsikkainen, boysenmarjainen, kypsän mansikkainen, mausteinen, hennon orvokkinen, lämmin";"pullo";"14.0";"133.24"
"944687";"Weemala Shiraz Viognier 2016";"0.75";"18.61";"24.68";"punaviinit";"Täyteläinen, keskitanniininen, marjainen, mausteinen";"pullo";"13.5";"183.8"
"449477";"Wynns Coonawarra The Gables 2018";"0.75";"15.98";"21.17";"punaviinit";"Täyteläinen, tanniininen, mustaherukkainen, tumman kirsikkainen, vadelmahilloinen, kevyen kaakaoinen, mausteinen";"pullo";"13.5";"157.83"
"463597";"Yalumba Hand Picked Shiraz Viognier 2015";"0.75";"32.99";"43.85";"punaviinit";"Keskitäyteläinen, tanniininen, karhunvatukkainen, hapankirsikkainen, vaniljainen, kevyen kanelinen, hennon havuinen";"pullo";"13.5";"325.83"
"926564";"Yalumba Old Bush Vine Grenache 2016";"0.75";"21.90";"29.2";"punaviinit";"Keskitäyteläinen, keskitanniininen, kirsikkainen, luumuinen, mausteinen";"pullo";"14.5";"201.38"
"409887";"Yalumba Organic Shiraz 2018";"0.75";"13.99";"18.52";"punaviinit";"Keskitäyteläinen, tanniininen, mustikkainen, kypsän kirsikkainen, mustaherukkainen, kuivatun yrttinen";"pullo";"13.5";"138.17"
"953772";"Yalumba Patchwork Barossa Shiraz";"0.75";"21.90";"29.2";"punaviinit";"Täyteläinen, tanniininen, tumman kirsikkainen, karhunvatukkainen, mustaherukkainen";"pullo";"13.5";"216.3"
"909282";"Yalumba The Caley Cabernet Shiraz 2012";"0.75";"299.98";"399.97";"punaviinit";"Täyteläinen, tanniininen, mustaherukkainen, pippurinen, mausteinen";"pullo";"14.0";"2856.95"
"467087";"Yalumba Y Series Merlot 2017";"0.75";"10.99";"14.52";"punaviinit";"Keskitäyteläinen, keskitanniininen, hapankirsikkainen, karhunvatukkainen, herukkainen, mausteinen";"pullo";"14.0";"104.67"
"909477";"Yalumba Y Series Shiraz Viognier 2018";"0.75";"12.98";"17.17";"punaviinit";"Täyteläinen, keskitanniininen, karhunvatukkainen, karpaloinen, havuinen, kevyen lakritsinen";"pullo";"14.5";"119.36"
"928387";"Yellow Tail Cabernet Sauvignon 2019";"0.75";"10.86";"14.35";"punaviinit";"Täyteläinen, keskitanniininen, vadelmainen, kirsikkahilloinen, mausteinen, vaniljainen, hennon mokkainen";"pullo";"13.5";"107.26"
"496867";"Cape Mentelle Cabernet Sauvignon 2012";"0.75";"67.50";"90.0";"punaviinit";"Täyteläinen, tanniininen, tumman marjainen, kirsikkainen, mustikkainen, mausteinen, hennon eukalyptuksinen, tamminen";"pullo";"14.0";"642.86"
"950647";"Cape Mentelle Shiraz 2017";"0.75";"35.91";"47.75";"punaviinit";"Erittäin täyteläinen, tanniininen, tumman kirsikkainen, luumuinen, mustapippurinen, tummasuklainen";"pullo";"14.5";"330.21"
"489857";"Forest Hill Highbury Fields Cabernet Merlot 2015";"0.75";"18.99";"25.19";"punaviinit";"Täyteläinen, tanniininen, mustaherukkainen, tumman kirsikkainen, boysenmarjainen, kevyen suklainen, hennon minttuinen";"pullo";"13.8";"183.48"
"426337";"Forest Hill Vineyard Shiraz 2016";"0.75";"15.00";"19.87";"punaviinit";"Täyteläinen, keskitanniininen, luumuinen, herukkainen, tumman kirsikkainen, suklainen, mausteinen, kevyen minttuinen";"pullo";"14.0";"142.86"
"495967";"Moss Wood Cabernet Sauvignon 2016";"0.75";"76.80";"102.4";"punaviinit";"Erittäin täyteläinen, tanniininen, mustaherukkainen, tumman kirsikkainen, luumuinen, mustapippurinen, kevyen minttuinen, tamminen, roteva, lämmin, pitkä";"pullo";"14.0";"731.43"
"429867";"Plan B Shiraz 2018";"0.75";"13.99";"18.52";"punaviinit";"Täyteläinen, keskitanniininen, tumman kirsikkainen, kypsän karpaloinen, mustaherukkainen, hennon yrttinen, kevyen lakritsinen";"pullo";"14.5";"128.64"
"453427";"Thompson Estate Andrea Cabernet Merlot 2012";"0.75";"24.99";"33.19";"punaviinit";"Täyteläinen, tanniininen, tumman kirsikkainen, kypsän karpaloinen, herukkainen, taatelinen, kevyen kaakaoinen, mustapippurinen";"pullo";"14.0";"238.0"
"900004";"Vasse Felix Filius Cabernet Sauvignon 2018";"0.75";"19.99";"26.65";"punaviinit";"Täyteläinen, keskitanniininen, luumuinen, tumman kirsikkainen";"pullo";"14.5";"183.82"
